Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"A Chatziagapi, SR Athar, A Jain, RMV Kumar, V Bhat…",LipNeRF: What is the right feature space to lip-sync a NeRF,2023,,amazon.science,https://www.amazon.science/publications/lipnerf-what-is-the-right-feature-space-to-lip-sync-a-nerf,,234,2023-06-20 11:11:40,HTML,,,,,,,,0,0,0,6,1,"… In this work, we propose LipNeRF, a lip-syncing NeRF that bridges the gap between the accurate lip synchronization of GAN-based methods and the accurate 3D face modeling of …",https://www.amazon.science/publications/lipnerf-what-is-the-right-feature-space-to-lip-sync-a-nerf,"https://scholar.google.com/scholar?q=related:5ka7YxbjTPcJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"O Kolodiazhna, V Savin, M Uss…",3D Scene Reconstruction with Neural Radiance Fields (NeRF) Considering Dynamic Illumination Conditions,2023,… Conference on Applied …,opendata.uni-halle.de,https://opendata.uni-halle.de/bitstream/1981185920/103896/1/4_6%20ICAIIT_2023_paper_4186.pdf,,235,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,4,1,… We show that this factor affects NeRF training with standard photometric loss function … as additional NeRF input. Experiments on ScanNet dataset demonstrate that NeRF with modified …,https://opendata.uni-halle.de/bitstream/1981185920/103896/1/4_6%20ICAIIT_2023_paper_4186.pdf,
0,"B Parui, Y Devada, K Surender",Vision based 3D mapping-From Traditional to NeRF based approaches,2023,2023 2nd International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10136080/,,236,2023-06-20 11:11:40,,,,,,,,,0,0,0,3,1,"… NeRF’s ability to generate a 2D novel view of the 3D … the NeRF model functions differently from classical or previous deep learning methods, we have first explained the standard NeRF …",,
0,"F Semeraro, Y Zhang, W Wu, P Carroll",NeRF applied to satellite imagery for surface reconstruction,2023,arXiv preprint arXiv:2304.04133,arxiv.org,https://arxiv.org/abs/2304.04133,,238,2023-06-20 11:11:40,,,,,,,,,0,0,0,4,1,"… Abstract: We present Sat-NeRF, a modified implementation of the recently introduced Shadow Neural Radiance Field (S-NeRF) model. This method is able to synthesize novel views …",,
0,"T Otonari, S Ikehata, K Aizawa",Non-uniform Sampling Strategies for NeRF on 360 images,2022,,bmvc2022.mpi-inf.mpg.de,https://bmvc2022.mpi-inf.mpg.de/0344.pdf,,239,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,3,1,"… fields (NeRF). This study proposes two novel techniques that effectively build NeRF for 360 … , NeRF’s general ray sampling strategy is ineffective. Hence, the view synthesis accuracy of …",https://bmvc2022.mpi-inf.mpg.de/0344.pdf,"https://scholar.google.com/scholar?q=related:Si1kixr0dq0J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"Z Fan, P Wang, X Gong, Y Jiang, D Xu…",NeRF-SOS: Any-View Self-supervised Object Segmentation from Complex Real-World Scenes,2022,arXiv e …,ui.adsabs.harvard.edu,https://ui.adsabs.harvard.edu/abs/2022arXiv220908776F/abstract,,240,2023-06-20 11:11:40,,,,,,,,,0,0,0,6,1,"… object segmentation using NeRF for complex real-world scenes. Our framework, NeRF-SOS, … appearance and geometry levels, NeRF-SOS encourages NeRF models to distill compact …",,"https://scholar.google.com/scholar?q=related:T2A709oGBV4J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"SW Moon, J Lee, J Lee, D Nam…",A Study on NeRF-based Synthetic Image Generation and Post-processing Method for Object Detection,2022,2022 13th International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9952798/,,241,2023-06-20 11:11:40,,,,,,,,,0,0,0,5,1,"… NeRF-W succeeded in reproducing static objects with high quality by successfully removing … NeRF data using the data used in this paper, we intend to create images through NeRF-W in …",https://ieeexplore.ieee.org/iel7/9952188/9952355/09952798.pdf,"https://scholar.google.com/scholar?q=related:wypJXYCxKcEJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"J Charles, W Abbeloos, DO Reino, R Cipolla",Style2NeRF: An Unsupervised One-Shot NeRF for Semantic 3D Reconstruction,2022,,bmvc2022.mpi-inf.mpg.de,https://bmvc2022.mpi-inf.mpg.de/0104.pdf,,242,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,4,1,"We present Style2NeRF, an unsupervised model for one-shot recovery of 3D pose, shape and appearance of symmetric objects. Style2NeRF contains a transcoder which disentangles …",https://bmvc2022.mpi-inf.mpg.de/0104.pdf,"https://scholar.google.com/scholar?q=related:ZeIKjXwGSAMJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,J Knodt,Continuous Dynamic-NeRF: Spline-NeRF,2022,arXiv preprint arXiv:2203.13800,arxiv.org,https://arxiv.org/abs/2203.13800,,243,2023-06-20 11:11:40,,,,,,,,,0,0,0,1,1,… Spline-NeRF is able to perform on par or with minimal degraded performance with our implementation of NR-NeRF on D-NeRF’s synthetic dataset. This is likely because NR-NeRF …,https://arxiv.org/pdf/2203.13800,"https://scholar.google.com/scholar?q=related:pqk_9A9c1s0J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"M Kawai, R Yanagi, R Togo, T Ogawa…",Free-viewpoint Sports Video Generation Based on Dynamic NeRF Considering Time Series,2022,2022 IEEE 11th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10014370/,,244,2023-06-20 11:11:40,,,,,,,,,0,0,0,5,1,"… As the comparative methods, we used the original Dynamic NeRF method with the threshold of 0.2, 0.5, and 0.8, respectively. Here, we constructed Dynamic NeRF method based on …",https://ieeexplore.ieee.org/iel7/10013950/10014027/10014370.pdf,"https://scholar.google.com/scholar?q=related:Uq7YvA70OIcJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,GT NeRF,FoV-NeRF: Foveated Neural Radiance Fields for Virtual Reality,,researchgate.net,,https://www.researchgate.net/profile/Nianchen-Deng/publication/363164431_FoV-NeRF_Foveated_Neural_Radiance_Fields_for_Virtual_Reality/links/6353d6766e0d367d91b700e5/FoV-NeRF-Foveated-Neural-Radiance-Fields-for-Virtual-Reality.pdf,,245,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,1,,"… While NeRF can significantly benefit rendering for VR … -of-freedom, egocentric, and stereo NeRF in VR, we present the … to 99% time reduction compared with NeRF) without loss of high-…",https://www.researchgate.net/profile/Nianchen-Deng/publication/363164431_FoV-NeRF_Foveated_Neural_Radiance_Fields_for_Virtual_Reality/links/6353d6766e0d367d91b700e5/FoV-NeRF-Foveated-Neural-Radiance-Fields-for-Virtual-Reality.pdf,"https://scholar.google.com/scholar?q=related:f0YtK1xQs7wJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"P Matysiak, S Ruano, M Alain…",A Comparative Study of Traditional Light Field Methods and NeRF,2022,24th Irish Machine Vision …,iprcs.github.io,https://iprcs.github.io/pdf/IMVIP2022_Proceedings.pdf#page=44,,246,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,4,1,"… NeRF with traditional light field methods for novel view synthesis and depth estimation, in an attempt to quantify the advantages brought by NeRF, … of working with NeRF depending on …",https://iprcs.github.io/pdf/IMVIP2022_Proceedings.pdf#page=44,"https://scholar.google.com/scholar?q=related:Tvy-pnZW-UEJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,L Bennett,Cas de cécité au sens de la loi attribuable aux drusen du nerf optique,2022,Canadian Journal of Optometry,openjournals.uwaterloo.ca,https://openjournals.uwaterloo.ca/index.php/cjo/article/view/4972,,247,2023-06-20 11:11:40,,,,,,,,,0,0,0,1,1,Les drusen du nerf optique sont des anomalies du disque du nerf optique relativement peu fréquentes qui sont habituellement découvertes de manière fortuite au cours d’un examen …,https://openjournals.uwaterloo.ca/index.php/cjo/article/download/4972/5520,"https://scholar.google.com/scholar?q=related:65wUThC_u6cJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"W Snyder, S DelMarco, D Snover…",Extending neural radiance fields (NeRF) for synthetic aperture radar (SAR) novel image generation,2023,Synthetic Data for …,spiedigitallibrary.org,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12529/1252912/Extending-neural-radiance-fields-NeRF-for-synthetic-aperture-radar-SAR/10.1117/12.2666925.short,,250,2023-06-20 11:11:40,,10.1117/12.2666925.short,,,,,,,0,0,0,4,1,"… from EO, we construct a suitable NeRF-like approach for SAR and … Neural Radiance Fields (NeRF) and other related methods apply … Current NeRF and NeRF-like methods have been …",,
0,DA Ajisafe,M-NeRF: model-based human reconstruction from scratch with mirror-aware neural radiance fields,2023,,open.library.ubc.ca,https://open.library.ubc.ca/soa/cIRcle/collections/ubctheses/24/items/1.0423218,,251,2023-06-20 11:11:40,,,,,,,,,0,0,0,1,1,"… Figure 1.2: M-NeRF. We start from mirror images with an … an articulated NeRF to get a mirror-aware articulated NeRF that … Compared to SPIN [37] and A-NeRF [69], our Mirror ANeRF …",https://open.library.ubc.ca/media/download/pdf/24/1.0423218/3,
0,JA Rahim,SAgA-NeRF: Subject-agnostic and animatable neural radiance fields for human avatar,2022,,summit.sfu.ca,https://summit.sfu.ca/item/35703,,253,2023-06-20 11:11:40,,,,,,,,,0,0,0,1,1,"… In this section, we will look into NeRF in detail, as well as some general trends of NeRF-related research. As a direct prelude to NeRF, Neural Rendering methods had been proposed to …",https://summit.sfu.ca/_flysystem/fedora/2023-01/etd22141.pdf,"https://scholar.google.com/scholar?q=related:RK6J67rZQf0J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"C Park, H Kim, N Moon",Design of 2D to 3D Pose Estimation Using NeRF Image View Synthesis,2022,… Conference on Computer Science and its …,Springer,https://link.springer.com/chapter/10.1007/978-981-99-1252-0_18,,256,2023-06-20 11:11:40,,10.1007/978-981-99-1252-0_18,,,,,,,0,0,0,3,1,Skeleton construction and pose estimation through two-dimensional (2D) images may have reduced estimation accuracy due to truncation and occlusion that may occur within the image…,,
0,"EF Martínez, MR Sampedro, JP Jiménez…",Application of Photogrammetry and Neural Radiation Fields (NERF) for Three-Dimensional Reconstruction in the Footwear Sector,2022,… conference on The …,Springer,https://link.springer.com/chapter/10.1007/978-3-031-20325-1_56,,257,2023-06-20 11:11:40,,10.1007/978-3-031-20325-1_56,,,,,,,0,0,0,4,1,"Obtaining topology and morphology with computer vision techniques dates to the 1960s, but the results obtained were far from adequate. Nowadays, technology has evolved intensely, …",,
0,"B CHENG, G LI",The Digital Reconstruction of Heritage Buildings Based on NeRF,2023,Spacecraft Recovery &Remote …,journal11.magtechjournal.com,http://journal11.magtechjournal.com/Jwk3_htfhyg/EN/abstract/abstract923.shtml,,258,2023-06-20 11:11:40,,,,,,,,,0,0,0,2,1,"Abstract: Heritage buildings have been losing their own characteristics in the course of history, changing or disappearing in the course of time. Therefore, how to accurately measure the …",,
0,"S Cohen, EJ Shiuey, D Zur, R Rachmiel, S Kurtz…",Ocular Injury from Nerf Toy Gun (Foam Dart Blasters): A Case Series,2022,,researchsquare.com,https://www.researchsquare.com/article/rs-1799849/latest.pdf,,259,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,6,1,Purpose: To report clinical outcomes following ocular injury from Nerf guns-a spring-loaded toy guns that re foam-coated darts or bullets at a relatively low velocity. These guns gained …,https://www.researchsquare.com/article/rs-1799849/latest.pdf,"https://scholar.google.com/scholar?q=related:9MT0ZUgPqbcJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"Y Smart, N Riese, M Cafiero…",Les complexités de la prise en charge de la paralysie du nerf facial dans le contexte des soins oculovisuels,2023,Canadian Journal of …,openjournals.uwaterloo.ca,https://openjournals.uwaterloo.ca/index.php/cjo/article/view/5338,,260,2023-06-20 11:11:40,,,,,,,,,0,0,0,4,1,… nerf facial (PNF) est une affection neurologique caractérisée par l’apparition d’une faiblesse faciale le long de la distribution des branches du nerf facial (nerf … du septième nerf crânien …,https://openjournals.uwaterloo.ca/index.php/cjo/article/download/5338/5686,
0,T Golando,Nerf This! Navigating the Accessibility and Inclusivity of Video Games Through Expressive Arts Therapies: A Literature Review,2023,,digitalcommons.lesley.edu,https://digitalcommons.lesley.edu/expressive_theses/760/,,263,2023-06-20 11:11:40,,,,,,,,,0,0,0,1,1,"This thesis explores the accessibility of video games to populations with disabilities, as well as the inclusivity of video game design, and how the application of expressive arts therapy (…",https://digitalcommons.lesley.edu/cgi/viewcontent.cgi?article=1770&context=expressive_theses,
0,"M Tancik, V Casser, X Yan, S Pradhan, BP Mildenhall…",Block-NeRF: Scalable Large Scene Neural View Synthesis Supplement,,openaccess.thecvf.com,,http://openaccess.thecvf.com/content/CVPR2022/supplemental/Tancik_Block-NeRF_Scalable_Large_CVPR_2022_supplemental.pdf,,264,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,6,,Our network follows the mip-NeRF structure. The network fσ is composed of 8 layers with width 512 (Mission Bay experiments) or 1024 (all other experiments). fc has 3 layers with width …,http://openaccess.thecvf.com/content/CVPR2022/supplemental/Tancik_Block-NeRF_Scalable_Large_CVPR_2022_supplemental.pdf,"https://scholar.google.com/scholar?q=related:FQJu8vWGaJgJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"B Hu, J Huang, Y Liu, YW Tai, CK Tang",NeRF-RPN: A general framework for object detection in NeRFs Supplementary Material,,openaccess.thecvf.com,,https://openaccess.thecvf.com/content/CVPR2023/supplemental/Hu_NeRF-RPN_A_General_CVPR_2023_supplemental.pdf,,265,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,5,,"… Hypersim As mentioned, we perform extensive cleaning based on the NeRF reconstruction … sparse for NeRF training for many larger scenes, and usually produces fuzzy NeRF results …",https://openaccess.thecvf.com/content/CVPR2023/supplemental/Hu_NeRF-RPN_A_General_CVPR_2023_supplemental.pdf,
0,"YHBPH Xiao, LLJ Zhang",HeadNeRF: A Real-time NeRF-based Parametric Head Model,,3dvar.com,,https://3dvar.com/Hong2021HeadNeRF.pdf,,268,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,2,,"… the NeRF structure to the representation of human heads and propose a novel NeRF-based parametric head model, HeadNeRF. HeadNeRF inherits the excellent properties of NeRF, …",https://3dvar.com/Hong2021HeadNeRF.pdf,"https://scholar.google.com/scholar?q=related:q09lsFleFasJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"P Wang, L Zhao, R Ma, P Liu",Supplementary Material for BAD-NeRF: Bundle Adjusted Deblur Neural Radiance Fields,,openaccess.thecvf.com,,https://openaccess.thecvf.com/content/CVPR2023/supplemental/Wang_BAD-NeRF_Bundle_Adjusted_CVPR_2023_supplemental.pdf,,269,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,4,,"… In this section, we study the robustness of BAD-NeRF against the non-linearity (ie camera response function) of real image formation process. In particular, we apply gamma operation …",https://openaccess.thecvf.com/content/CVPR2023/supplemental/Wang_BAD-NeRF_Bundle_Adjusted_CVPR_2023_supplemental.pdf,
0,"Q Xu, Z Xu, J Philip, S Bi, Z Shu, K Sunkavalli…",Appendix–Point-NeRF: Point-based Neural Radiance Fields,,openaccess.thecvf.com,,http://openaccess.thecvf.com/content/CVPR2022/supplemental/Xu_Point-NeRF_Point-Based_Neural_CVPR_2022_supplemental.pdf,,270,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,7,,We conduct experiments to demonstrate the importance of our feature initialization. We compare our full model and our model initialized without using the extracted image features on …,http://openaccess.thecvf.com/content/CVPR2022/supplemental/Xu_Point-NeRF_Point-Based_Neural_CVPR_2022_supplemental.pdf,"https://scholar.google.com/scholar?q=related:18trZtuNaEsJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"A Jain, M Tancik, P Abbeel",Putting NeRF on a Diet: Semantically Consistent Few-Shot View Synthesis Supplementary Materials,,openaccess.thecvf.com,,https://openaccess.thecvf.com/content/ICCV2021/supplemental/Jain_Putting_NeRF_on_ICCV_2021_supplemental.pdf,,271,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,3,,"… NeRF baseline The published version of NeRF [6] can be unstable to train with 8 views, often converging to a degenerate solution. We found that NeRF … the Simplified NeRF baseline on …",https://openaccess.thecvf.com/content/ICCV2021/supplemental/Jain_Putting_NeRF_on_ICCV_2021_supplemental.pdf,"https://scholar.google.com/scholar?q=related:-pvl7OXs4MQJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"C Wang, M Chai, M He, D Chen, J Liao",Supplemental Material of CLIP-NeRF: Text-and-Image Driven Manipulation of Neural Radiance Fields,,openaccess.thecvf.com,,http://openaccess.thecvf.com/content/CVPR2022/supplemental/Wang_CLIP-NeRF_Text-and-Image_Driven_CVPR_2022_supplemental.pdf,,272,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,5,,"… the color-related layers of NeRF with our CLIP loss. We … NeRF model without any ground truth. However, we fail to achieve satisfying results while editing the shape of a single NeRF …",http://openaccess.thecvf.com/content/CVPR2022/supplemental/Wang_CLIP-NeRF_Text-and-Image_Driven_CVPR_2022_supplemental.pdf,"https://scholar.google.com/scholar?q=related:rSKJPNSnypsJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"DV Taylor, R Cappelli…",Trajet aberrant de l'artère carotide interne entraînant la compression du nerf optique,2021,Canadian Journal of …,openjournals.uwaterloo.ca,https://openjournals.uwaterloo.ca/index.php/cjo/article/view/4669,,273,2023-06-20 11:11:40,,,,,,,,,0,0,0,3,2,La compression du nerf optique par l’artère carotide interne peut se produire en raison de sa proximité avec l’artère émergeant du sinus caverneux. Ce rapport décrit en détail un cas …,https://openjournals.uwaterloo.ca/index.php/cjo/article/download/4669/5428,"https://scholar.google.com/scholar?q=related:rqKCPSV_DcAJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"LC Hopkins, A Webster, JA Kennel…",Youth Mentor Dietary Outcomes and Waist Circumference Improvement: Camp NERF Study Findings,2020,Health Promotion …,journals.sagepub.com,https://journals.sagepub.com/doi/pdf/10.1177/1524839919833989,,276,2023-06-20 11:11:40,PDF,10.1177/1524839919833989,,,,,,,0,0,0,4,3,… Youth mentors from economically disadvantaged families in the neighborhoods in which Camp NERF was implemented were recruited and assisted in the Camp NERF education …,https://journals.sagepub.com/doi/pdf/10.1177/1524839919833989,"https://scholar.google.com/scholar?q=related:WyPe5WeZxUgJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,T Kaneko,Supplementary Material for AR-NeRF: Unsupervised Learning of Depth and Defocus Effects from Natural Images with Aperture Rendering Neural Radiance …,,openaccess.thecvf.com,,http://openaccess.thecvf.com/content/CVPR2022/supplemental/Kaneko_AR-NeRF_Unsupervised_Learning_CVPR_2022_supplemental.pdf,,277,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,1,,"… AR-NeRF and AR-NeRF-generated images to train ARNeRF-R. In particular, for AR-NeRF, … When training AR-NeRF-R, we used 128 × 128 images generated by AR-NeRF, where we …",http://openaccess.thecvf.com/content/CVPR2022/supplemental/Kaneko_AR-NeRF_Unsupervised_Learning_CVPR_2022_supplemental.pdf,"https://scholar.google.com/scholar?q=related:vGdoIPuSma8J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"X Huang, W Li, J Hu, H Chen, Y Wang",RefSR-NeRF: Towards High Fidelity and Super Resolution View Synthesis Supplementary Materials,,openaccess.thecvf.com,,https://openaccess.thecvf.com/content/CVPR2023/supplemental/Huang_RefSR-NeRF_Towards_High_CVPR_2023_supplemental.pdf,,279,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,5,,"… For vanilla NeRF, in addition to training and testing models at high resolution, termed NeRF-HR… at low resolution and render at high resolution using spacial super-sampling (NeRF-LR). …",https://openaccess.thecvf.com/content/CVPR2023/supplemental/Huang_RefSR-NeRF_Towards_High_CVPR_2023_supplemental.pdf,
0,"JT Barron, B Mildenhall, D Verbin, PP Srinivasan…",Mip-NeRF 360: Unbounded Anti-Aliased Neural Radiance Fields Supplemental Materials,,openaccess.thecvf.com,,http://openaccess.thecvf.com/content/CVPR2022/supplemental/Barron_Mip-NeRF_360_Unbounded_CVPR_2022_supplemental.pdf,,280,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,5,,"Off-Axis Positional Encoding. When constructing integrated positional encoding features, we must select a basis P. In mip-NeRF [1], this basis is selected as the identity matrix. This is …",http://openaccess.thecvf.com/content/CVPR2022/supplemental/Barron_Mip-NeRF_360_Unbounded_CVPR_2022_supplemental.pdf,"https://scholar.google.com/scholar?q=related:CDDU8-Qf6NAJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"D Lee, M Lee, C Shin, S Lee",DP-NeRF: Deblurred Neural Radiance Field with Physical Scene Priors Supplementary Material,,openaccess.thecvf.com,,https://openaccess.thecvf.com/content/CVPR2023/supplemental/Lee_DP-NeRF_Deblurred_Neural_CVPR_2023_supplemental.pdf,,281,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,4,,"… Deblur-NeRF [2] and DP-NeRF in Figure 9. Though it seems to be harder to optimize the DP-NeRF due to higher degree of freedom, DP-NeRF converges more faster than Deblur-NeRF …",https://openaccess.thecvf.com/content/CVPR2023/supplemental/Lee_DP-NeRF_Deblurred_Neural_CVPR_2023_supplemental.pdf,
0,"N Marwen, A Sebri, R Fatnassi",MESURE DU DIAMETRE DE LA GAINE DU NERF OPTIQUE: QUELLE CORRELATION AVEC LA SEVERITE DE LA PREECLAMPSIE?,2022,Revue Marocaine de Santé …,revues.imist.ma,https://revues.imist.ma/index.php/RMSP/article/view/31575,,282,2023-06-20 11:11:40,,,,,,,,,0,0,0,3,1,"… Des études cliniques ont suggéré que l’hypertension intracrânienne est détectable par la mesure échographique du diamètre de la gaine du nerf optique (DGNO) [5]. En effet, le nerf …",https://revues.imist.ma/index.php/RMSP/article/download/31575/18936,"https://scholar.google.com/scholar?q=related:ROWXUWC7ijQJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"P Wang, Y Liu, Z Chen, L Liu, Z Liu, T Komura…",F2-NeRF: Fast Neural Radiance Field Training with Free Camera Trajectories-Supplementary,,openaccess.thecvf.com,,https://openaccess.thecvf.com/content/CVPR2023/supplemental/Wang_F2-NeRF_Fast_Neural_CVPR_2023_supplemental.pdf,,283,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,7,,"Camera rectification. After the procedure of spacesubdivision (Sec 3.3 of the main paper), for each sub-region S, we obtain a set of visible cameras whose view frustums intersect with S. …",https://openaccess.thecvf.com/content/CVPR2023/supplemental/Wang_F2-NeRF_Fast_Neural_CVPR_2023_supplemental.pdf,
0,"L Ma, X Li, J Liao, Q Zhang, X Wang, J Wang…",Deblur-NeRF: Neural Radiance Fields from Blurry Images Supplementary Material,,openaccess.thecvf.com,,http://openaccess.thecvf.com/content/CVPR2022/supplemental/Ma_Deblur-NeRF_Neural_Radiance_CVPR_2022_supplemental.pdf,,284,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,7,,"Figure 1. One application of our method is to handle object motion blur. The flowers in the input images (a) are swaying with the wind, resulting in object motion blur. The original NeRF …",http://openaccess.thecvf.com/content/CVPR2022/supplemental/Ma_Deblur-NeRF_Neural_Radiance_CVPR_2022_supplemental.pdf,"https://scholar.google.com/scholar?q=related:51C4HvNQyZAJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"K Jo, G Shim, S Jung, S Yang, J Choo",Supplementary Material for CG-NeRF: Conditional Generative Neural Radiance Fields for 3D-aware Image Synthesis,,openaccess.thecvf.com,,https://openaccess.thecvf.com/content/WACV2023/supplemental/Jo_CG-NeRF_Conditional_Generative_WACV_2023_supplemental.zip,,286,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,5,,"… We evaluate our CG-NeRF on various datasets including CelebA-HQ [3], CUB-200 [9], and Cats [11]. Unlike generation NeRF tasks [1, 5, 7], we aim to synthesize condition-aware …",https://openaccess.thecvf.com/content/WACV2023/supplemental/Jo_CG-NeRF_Conditional_Generative_WACV_2023_supplemental.zip,"https://scholar.google.com/scholar?q=related:gmAT21UTt1EJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"X Huang, Q Zhang, Y Feng, H Li, X Wang, Q Wang",HDR-NeRF: High Dynamic Range Neural Radiance Fields (Supplementary Material),,openaccess.thecvf.com,,http://openaccess.thecvf.com/content/CVPR2022/supplemental/Huang_HDR-NeRF_High_Dynamic_CVPR_2022_supplemental.pdf,,287,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,6,,… PyTorch implementation of NeRF (https://github.com/yenchenlin/nerf-pytorch)… NeRF: We use the PyTorch implementation of NeRF code open-source at https://github.com/yenchenlin/nerf…,http://openaccess.thecvf.com/content/CVPR2022/supplemental/Huang_HDR-NeRF_High_Dynamic_CVPR_2022_supplemental.pdf,"https://scholar.google.com/scholar?q=related:xo05w-fj-_AJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"YH Huang, Y He, YJ Yuan, YK Lai, L Gao",StylizedNeRF: Consistent 3D Scene Stylization as Stylized NeRF via 2D-3D Mutual Learning–Supplemental Material–,,geometrylearning.com,,http://geometrylearning.com/StylizedNeRF/sup.pdf,,288,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,5,,… The input coordinate x to the stylized NeRF is transformed by the Fourier output γ (x) with 10 bands and concatenated with the input latent code l. The style module of our stylized NeRF …,http://geometrylearning.com/StylizedNeRF/sup.pdf,"https://scholar.google.com/scholar?q=related:tmU5cidCE-oJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"D Verbin, P Hedman, B Mildenhall, T Zickler, JT Barron…",Ref-NeRF: Structured View-Dependent Appearance for Neural Radiance Fields Supplemental Material,,openaccess.thecvf.com,,http://openaccess.thecvf.com/content/CVPR2022/supplemental/Verbin_Ref-NeRF_Structured_View-Dependent_CVPR_2022_supplemental.pdf,,289,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,6,,… [4] and NeRF [5] results on the Blender dataset from the tables in the mip-NeRF paper. … We hope that future improvements to NeRF and continued progress in developing efficient ML …,http://openaccess.thecvf.com/content/CVPR2022/supplemental/Verbin_Ref-NeRF_Structured_View-Dependent_CVPR_2022_supplemental.pdf,"https://scholar.google.com/scholar?q=related:gS78dlme0iQJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
